weapon_used	weapon_result	charge	location_major_comm	location_comm	date_of_occurrence	time_of_occurrance	disposition	status	towncode	day_occur	armedrob	burglary	aggassault	simpleassault	sexual	domestic_phys	domestic_verbal	land	land_violent	mob	riot	murder	other	year	month
"DOG BITE"	"NIL"	"AGGRAVATED ASSAULT"	"PAYNESVILLE"	"ELWA COMMUNITY"	"8/17/2018"	"06:00 AM - 09:00 AM"	"PENDING"	"COMPLETE"	8005	"2018-08-17"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"BURGLARY"	"SINKOR"	"AGC SCHOOL CAMPUS, 11TH STREET"	"8/18/2018"	"12:00 PM - 03:00 PM"	"PENDING"	"COMPLETE"	2027	"2018-08-18"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	8
"KNIFE"	"DEATH"	"MURDER"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"7/24/2018"	"NIL"	"COURT"	"COMPLETE"	5014	"2018-07-24"	0	0	0	0	0	0	0	0	0	0	0	1	0	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"CENTRAL MONROVIA"	"CAREY STREET COMMUNITY"	"8/21/2018"	"09:00 AM - 12:00 PM"	"PENDING"	"COMPLETE"	2010	"2018-08-21"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"CENTRAL MONROVIA"	"CAREY STREET COMMUNITY"	"8/22/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	2010	"2018-08-22"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"7/3/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	5014	"2018-07-03"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"POPO BEACH COMMUNITY"	"7/26/2018"	"06:00 PM - 09:00 PM"	"PENDING "	"COMPLETE"	1005	"2018-07-26"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"BUSHROD ISLAND"	"POINT FOUR COMMUNITY"	"8/7/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	1001	"2018-08-07"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"ROBBERY"	"BUSHROD ISLAND"	"POINT FOUR COMMUNITY"	"8/16/2018"	"03:00 PM - 06:00 PM"	"PENDING "	"COMPLETE"	1001	"2018-08-16"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"BURGLARY"	"BUSHROD ISLAND"	"POINT FOUR COMMUNITY"	"8/17/2018"	"03:00 PM - 06:00 PM"	"PENDING "	"COMPLETE"	1001	"2018-08-17"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"BUSHROD ISLAND"	"DUALA COMMUNITY"	"8/4/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN "	"COMPLETE"	1014	"2018-08-04"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"DISORDERLY CONDUCT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"7/29/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN "	"COMPLETE"	10004	"2018-07-29"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/1/2018"	"06:00 PM - 09:00 PM"	"COURT "	"COMPLETE"	10004	"2018-08-01"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/3/2018"	"09:00 PM - 00:00 AM"	"COURT "	"COMPLETE"	10004	"2018-08-03"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"AGGRAVATED ASSAULT"	"BUSHROD ISLAND"	"CLARA TOWN COMMUNITY"	"8/5/2018"	"12:00 PM - 03:00 PM"	"COURT "	"COMPLETE"	10002	"2018-08-05"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"SIMPLE ASSAULT"	"BUSHROD ISLAND"	"CLARA TOWN COMMUNITY"	"8/8/2018"	"06:00 PM - 09:00 PM"	"COURT "	"COMPLETE"	10002	"2018-08-08"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"AGGRAVATED ASSAULT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/9/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN "	"COMPLETE"	10004	"2018-08-09"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"SIMPLE ASSAULT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/10/2018"	"03:00 PM - 06:00 PM"	"WITHDRAWN "	"COMPLETE"	10004	"2018-08-10"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"AGGRAVATED ASSAULT"	"BUSHROD ISLAND"	"CLARA TOWN COMMUNITY"	"8/11/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	10002	"2018-08-11"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"SIMPLE ASSAULT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/19/2018"	"06:00 AM - 09:00 AM"	"WITHDRAWN "	"COMPLETE"	10004	"2018-08-19"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"SIMPLE ASSAULT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/20/2018"	"03:00 PM - 06:00 PM"	"PENDING "	"COMPLETE"	10004	"2018-08-20"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/21/2018"	"12:00 PM - 03:00 PM"	"PENDING "	"COMPLETE"	10004	"2018-08-21"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"AGGRAVATED ASSAULT"	"BUSHROD ISLAND"	"CLARA TOWN COMMUNITY"	"8/5/2018"	"06:00 AM - 09:00 AM"	"COURT "	"COMPLETE"	10002	"2018-08-05"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"SIMPLE ASSAULT"	"BUSHROD ISLAND"	"JAMAICA ROAD COMMUNITY"	"8/7/2018"	"06:00 PM - 09:00 PM"	"COURT "	"COMPLETE"	10020	"2018-08-07"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/11/2018"	"03:00 PM - 06:00 PM"	"COURT "	"COMPLETE"	10004	"2018-08-11"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/14/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	10004	"2018-08-14"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"DISORDERLY CONDUCT"	"BUSHROD ISLAND"	"DOE COMMUNITY"	"8/15/2018"	"03:00 PM - 06:00 PM"	"WITHDRAWN "	"COMPLETE"	10004	"2018-08-15"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"CLARA TOWN COMMUNITY"	"8/17/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	10002	"2018-08-17"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"MISAPPLICATION OF ENTRUSTED PROPERTY"	"PAYNESVILLE"	"JOE BAR COMMUNITY"	"7/23/2018"	"06:00 PM - 09:00 PM"	"COURT "	"COMPLETE"	5000	"2018-07-23"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"TERRORISTIC THREAT"	"PAYNESVILLE"	"POLICE ACADEMY COMMUNITY"	"8/3/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	5010	"2018-08-03"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"KNIFE"	"NIL"	"ARMED ROBBERY"	"PAYNESVILLE"	"GSA ROAD COMMUNITY"	"7/22/2018"	"09:00 PM - 00:00 AM"	"COURT "	"COMPLETE"	5002	"2018-07-22"	1	0	0	0	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"POLICE ACADEMY COMMUNITY"	"8/3/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	5010	"2018-08-03"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"TERRORISTIC THREAT"	"PAYNESVILLE"	"PARCO ISLAND COMMUNITY"	"8/12/2018"	"06:00 PM - 09:00 PM"	"COURT "	"COMPLETE"	3010	"2018-08-12"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"PENIS"	"NIL"	"RAPE"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"8/1/2018"	"09:00 PM - 00:00 AM"	"COURT "	"COMPLETE"	5014	"2018-08-01"	0	0	0	0	1	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"ROBBERY"	"PAYNESVILLE"	"ZUBAH TOWN COMMUNITY"	"7/27/2018"	"09:00 PM - 00:00 AM"	"COURT "	"COMPLETE"	5008	"2018-07-27"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"7/8/2018"	"12:00 PM - 03:00 PM"	"PENDING "	"COMPLETE"	5014	"2018-07-08"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"7/5/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	5014	"2018-07-05"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"8/4/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	5014	"2018-08-04"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"RAPE"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"7/27/2018"	"03:00 PM - 06:00 PM"	"COURT "	"COMPLETE"	5014	"2018-07-27"	0	0	0	0	1	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"ZUBAH TOWN COMMUNITY"	"8/2/2018"	"03:00 PM - 06:00 PM"	"WITHDRAWN "	"COMPLETE"	5008	"2018-08-02"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"GSA ROAD COMMUNITY"	"8/3/2018"	"06:00 PM - 09:00 PM"	"WITHDRAWN "	"COMPLETE"	5002	"2018-08-03"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"RECKLESS DRIVING"	"PAYNESVILLE"	"72RD COMMUNITY"	"7/17/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	9012	"2018-07-17"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"BURGLARY"	"PAYNESVILLE"	"PEACE ISLAND "	"7/17/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	9029	"2018-07-17"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"SIMPLE ASSAULT"	"PAYNESVILLE"	"72RD COMMUNITY"	"7/18/2018"	"03:00 PM - 06:00 PM"	"WITHDRAWN "	"COMPLETE"	9012	"2018-07-18"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"CHICKEN FARM COMMUNITY"	"7/31/2018"	"06:00 PM - 09:00 PM"	"WITHDRAWN "	"COMPLETE"	9006	"2018-07-31"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"NEEZOE COMMUNITY"	"8/6/2018"	"09:00 AM - 12:00 PM"	"COURT "	"COMPLETE"	9018	"2018-08-06"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"CHICKEN FARM COMMUNITY"	"8/11/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN "	"COMPLETE"	9006	"2018-08-11"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"ROBBERY"	"PAYNESVILLE"	"72ND COMMUNITY"	"7/23/2018"	"06:00 AM - 09:00 AM"	"PENDING "	"COMPLETE"	9012	"2018-07-23"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"72ND COMMUNITY"	"5/2/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN "	"COMPLETE"	9012	"2018-05-02"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	5
"NIL"	"NIL"	"SIMPLE ASSAULT"	"PAYNESVILLE"	"72ND COMMUNITY"	"8/9/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN "	"COMPLETE"	9012	"2018-08-09"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"AGGRAVATED ASSAULT"	"CONGO TOWN"	"PEACE ISLAND COMMUNITY"	"7/29/2018"	"06:00 PM - 09:00 PM"	"PENDING"	"COMPLETE"	3000	"2018-07-29"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"CONGO TOWN"	"PEACE ISLAND COMMUNITY"	"8/9/2018"	"03:00 PM - 06:00 PM"	"PENDING"	"COMPLETE"	3000	"2018-08-09"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"AGGRAVATED ASSAULT"	"CONGO TOWN"	"PEACE ISLAND COMMUNITY"	"8/10/2018"	"06:00 AM - 09:00 AM"	"PENDING"	"COMPLETE"	3000	"2018-08-10"	0	0	1	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"GANG RAPE"	"CONGO TOWN"	"CATHOLIC COMMUNITY"	"7/14/2018"	"00:00 AM - 03:00 AM"	"COURT"	"COMPLETE"	3001	"2018-07-14"	0	0	0	0	1	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"GANG RAPE"	"CONGO TOWN"	"CATHOLIC COMMUNITY"	"7/15/2018"	"00:00 AM - 03:00 AM"	"COURT"	"COMPLETE"	3001	"2018-07-15"	0	0	0	0	1	0	0	0	0	0	0	0	0	2018	7
"NIL"	"NIL"	"CRIMINAL FACILITATION"	"SINKOR"	"GAYE TOWN COMMUNITY"	"7/31/2018"	"03:00 PM - 06:00 PM"	"PENDING"	"COMPLETE"	3012	"2018-07-31"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"RECEIVING MONEY UNDER FALSE PRETENCE"	"SINKOR"	"KEYHOLE COMMUNITY"	"4/15/2018"	"06:00 PM - 09:00 PM"	"PENDING"	"COMPLETE"	3024	"2018-04-15"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	4
"NIL"	"NIL"	"PROPERTY THEFT"	"SINKOR"	"KEYHOLE COMMUNITY"	"8/10/2018"	"06:00 PM - 09:00 PM"	"COURT"	"COMPLETE"	3024	"2018-08-10"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"GSA ROAD COMMUNITY"	"7/22/2018"	"03:00 PM - 06:00 PM"	"PENDING"	"COMPLETE"	5002	"2018-07-22"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"7/23/2018"	"06:00 PM - 09:00 PM"	"PENDING"	"COMPLETE"	8013	"2018-07-23"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"6/10/2018"	"06:00 AM - 09:00 AM"	"WITHDRAWN "	"COMPLETE"	8013	"2018-06-10"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	6
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"8/8/2018"	"06:00 AM - 09:00 AM"	"WITHDRAWN "	"COMPLETE"	8013	"2018-08-08"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"8/9/2018"	"06:00 PM - 09:00 PM"	"PENDING"	"COMPLETE"	8013	"2018-08-09"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"FELONIOUS RESTRAINT"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"8/2/2018"	"03:00 PM - 06:00 PM"	"WITHDRAWN "	"COMPLETE"	8013	"2018-08-02"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"ROBBERY"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"8/10/2018"	"09:00 PM - 00:00 AM"	"WITHDRAWN "	"COMPLETE"	8013	"2018-08-10"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"REHAB COMMUNITY"	"5/11/2018"	"09:00 AM - 12:00 PM"	"PENDING"	"COMPLETE"	8006	"2018-05-11"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	5
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"THINKERSVILLAGE COMMUNITY"	"8/14/2018"	"12:00 PM - 03:00 PM"	"PENDING"	"COMPLETE"	8013	"2018-08-14"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"BUSHROD ISLAND"	"DUALA COMMUNITY"	"8/8/2018"	"06:00 AM - 09:00 AM"	"COURT"	"COMPLETE"	1014	"2018-08-08"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"CENTRAL MONROVIA"	"CLARA TOWN COMMUNITY"	"8/9/2018"	"06:00 PM - 09:00 PM"	"WITHDRAWN "	"COMPLETE"	10002	"2018-08-09"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"CENTRAL MONROVIA"	"UN DRIVE  COMMUNITY"	"7/30/2018"	"06:00 AM - 09:00 AM"	"WITHDRAWN "	"COMPLETE"	2001	"2018-07-30"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"PROPERTY THEFT"	"CENTRAL MONROVIA"	"UN DRIVE COMMUNITY"	"8/1/2018"	"06:00 AM - 09:00 AM"	"WITHDRAWN "	"COMPLETE"	2001	"2018-08-01"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"SINGLE BARREL SHOT GUN"	"NIL"	"POSSESION AND SALE OF PHYSICAL OBJECTS FOR LETHAL USE"	"PAYNESVILLE"	"SOUL CLINIC COMMUNITY"	"8/16/2018"	"03:00 PM - 06:00 PM"	"COURT"	"COMPLETE"	5014	"2018-08-16"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"SINGLE BARREL SHOT GUN"	"NIL"	"ARMED ROBBERY"	"PAYNESVILLE"	"GSA ROAD "	"8/17/2018"	"00:00 AM - 03:00 AM"	"PENDING"	"COMPLETE"	5002	"2018-08-17"	1	0	0	0	0	0	0	0	0	0	0	0	0	2018	8
"SINGLE BARREL SHOT GUN"	"NIL"	"ARMED ROBBERY"	"PAYNESVILLE"	"GSA ROAD "	"8/22/2018"	"09:00 AM - 12:00 PM"	"PENDING"	"COMPLETE"	5002	"2018-08-22"	1	0	0	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"CENTRAL MONROVIA"	"MECHLIN STREET COMMUNITY"	"9/3/2018"	"12:00 PM - 03:00 PM"	"WITHDRWAN"	"COMPLETE"	2005	"2018-09-03"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"IRON"	"NIL"	"SIMPLE ASSAULT"	"PAYNESVILLE"	"72ND COMMUNITY"	"8/15/2018"	"03:00 PM - 06:00 PM"	"WITHDRWAN"	"COMPLETE"	9012	"2018-08-15"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"BURGLARY"	"SINKOR"	"72ND COMMUNITY"	"8/22/2018"	"03:00 PM - 06:00 PM"	"WITHDRWAN"	"COMPLETE"	9012	"2018-08-22"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	8
"NIL"	"NIL"	"PERSISTENT NON SUPPORT"	"PAYNESVILLE"	"72ND COMMUNITY"	"8/24/2018"	"09:00 AM - 12:00 PM"	"WITHDRWAN"	"COMPLETE"	9012	"2018-08-24"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"72ND COMMUNITY"	"8/24/2018"	"09:00 AM - 12:00 PM"	"WITHDRWAN"	"COMPLETE"	9012	"2018-08-24"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"FIRE"	"DAMAGE"	"ARSON"	"PAYNESVILLE"	"72ND COMMUNITY"	"8/31/2018"	"09:00 PM - 00:00 AM"	"WITHDRWAN"	"COMPLETE"	9012	"2018-08-31"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"PEACE ISLAND COMMUNITY"	"8/31/2018"	"09:00 AM - 12:00 PM"	"WITHDRWAN"	"COMPLETE"	9029	"2018-08-31"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"72ND COMMUNITY"	"9/1/2018"	"00:00 AM - 03:00 AM"	"COURT"	"COMPLETE"	9012	"2018-09-01"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"VEHICLE "	"DAMAGE"	"RECKLESS DRIVING"	"PAYNESVILLE"	"72ND COMMUNITY"	"8/22/2018"	"12:00 PM - 03:00 PM"	"WITHDRWAN"	"COMPLETE"	9012	"2018-08-22"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	8
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"9/10/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN"	"COMPLETED"	8013	"2018-09-10"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"NIL"	"NIL"	"ROBBERY"	"PAYNESVILLE"	"ELWA COMMUNITY"	"9/16/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN"	"COMPLETED"	8005	"2018-09-16"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	9
"NIL"	"NIL"	"MISAPPLICATION OF ENTRUSTED PROPERTY"	"PAYNESVILLE"	"BAPIST SIMINARY COMMUNITY"	"9/17/2018"	"12:00 PM - 03:00 PM"	"COURT"	"COMPLETED"	8015	"2018-09-17"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	9
"NIL"	"NIL"	"BURGLARY"	"PAYNESVILLE"	"ELWA COMMUNITY"	"9/20/2018"	"12:00 PM - 03:00 PM"	"WITHDRAWN"	"COMPLETED"	8005	"2018-09-20"	0	1	0	0	0	0	0	0	0	0	0	0	0	2018	9
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"ELWA COMMUNITY"	"10/5/2018"	"06:00 PM - 09:00 PM"	"COURT"	"COMPLETED"	8005	"2018-10-05"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	10
"NIL"	"NIL"	"SIMPLE ASSAULT"	"PAYNESVILLE"	"REHAB COMMUNITY"	"10/11/2018"	"03:00 PM - 06:00 PM"	"COURT"	"COMPLETED"	8006	"2018-10-11"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	10
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"9/13/2018"	"06:00 PM - 09:00 PM"	"WITHDRAWN"	"COMPLETED"	8013	"2018-09-13"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"9/13/2018"	"09:00 AM - 12:00 PM"	"COURT"	"COMPLETED"	8013	"2018-09-13"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"NIL"	"NIL"	"PROPERTY THEFT"	"PAYNESVILLE"	"BAPIST SIMINARY COMMUNITY"	"9/14/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN"	"COMPLETED"	8015	"2018-09-14"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"NIL"	"NIL"	"SIMPLE ASSAULT"	"PAYNESVILLE"	"BAPIST SIMINARY COMMUNITY"	"9/12/2018"	"09:00 AM - 12:00 PM"	"COURT"	"COMPLETED"	8015	"2018-09-12"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	9
"NIL"	"NIL"	"SIMPLE ASSAULT"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"9/20/2018"	"06:00 PM - 09:00 PM"	"PENDING"	"COMPLETED"	8013	"2018-09-20"	0	0	0	1	0	0	0	0	0	0	0	0	0	2018	9
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"9/28/2018"	"06:00 AM - 09:00 AM"	"COURT"	"COMPLETED"	8013	"2018-09-28"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	9
"NIL"	"NIL"	"CRIMINAL MISCHIEF"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"7/12/2018"	"06:00 AM - 09:00 AM"	"PENDING"	"COMPLETED"	8013	"2018-07-12"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	7
"NIL"	"NIL"	"CRIMINAL FACILITATION"	"PAYNESVILLE"	"THINKER VILLAGE COMMUNITY"	"10/2/2018"	"09:00 AM - 12:00 PM"	"WITHDRAWN"	"COMPLETED"	8013	"2018-10-02"	0	0	0	0	0	0	0	0	0	0	0	0	1	2018	10
